image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000608.jpg,['boat'],-9.038994789123535,-16.27057456970215,-7.246183395385742,9.191580772399902,-18.325273513793945,-6.9817094802856445,-14.18507480621338,-15.241918563842772,-15.74977684020996,-8.520931243896484,-11.714900016784668,-14.282822608947754,-15.996007919311523,-12.05300521850586,-8.652876853942871,-15.696884155273438,-8.394548416137695,-8.47671890258789,-6.5032243728637695,-16.586753845214844
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000611.jpg,['motorbike'],-15.033596992492676,-4.969679832458496,-13.068421363830566,-12.040221214294434,-14.44920253753662,-10.129794120788574,-4.717983245849609,-7.75486946105957,-14.367414474487305,-13.479225158691406,-18.00218391418457,-13.04153537750244,-13.118565559387209,10.271611213684082,-9.004423141479492,-9.447134971618652,-17.058019638061523,-11.548419952392578,-13.3601713180542,-14.890250205993652
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000614.jpg,['cat'],-10.36590576171875,-13.352277755737305,-10.052621841430664,-16.792272567749023,-14.454119682312012,-18.660627365112305,-15.9033784866333,4.496641635894775,-16.43805694580078,-18.34753799438477,-15.14128589630127,-7.647066116333008,-14.906455039978027,-16.155305862426758,-15.025028228759766,-11.15888786315918,-19.05267143249512,-9.573198318481444,-18.487890243530277,-6.417935371398926
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000615.jpg,"['person', 'sofa']",-14.450522422790527,-3.940561056137085,-17.34844207763672,-13.93003273010254,-8.941123008728027,-15.57578182220459,-8.038609504699707,-6.747286319732666,-8.270939826965332,-12.507701873779297,-14.88492488861084,-5.427023410797119,-14.073954582214355,-9.89697265625,14.091108322143556,-7.021252155303955,-14.471824645996094,0.3279467821121216,-17.306501388549805,-13.001981735229492
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000619.jpg,['bird'],-14.144747734069824,-18.266447067260746,8.935630798339844,-12.604243278503418,-17.001562118530273,-18.249948501586918,-15.27096176147461,-11.658117294311523,-14.300138473510742,-19.303741455078125,-17.610170364379883,-11.438175201416016,-11.97762680053711,-14.318829536437988,-13.668232917785645,-15.489710807800291,-6.810535907745361,-9.772921562194824,-19.458511352539062,-12.078498840332031
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000624.jpg,"['chair', 'pottedplant']",-19.69834899902344,-17.250715255737305,-6.565598964691162,-13.471001625061035,-13.287877082824709,-8.446576118469238,-14.5394926071167,-4.521432876586914,2.2133238315582275,-12.231927871704102,-13.282628059387209,-12.654105186462402,-10.201848983764648,-13.882162094116213,-8.242762565612793,-2.63911509513855,-15.51921558380127,-11.111618995666504,-9.252036094665527,-12.74073314666748
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000625.jpg,['aeroplane'],6.230343818664551,-16.17703628540039,-13.187634468078612,-11.961612701416016,-17.73874282836914,-10.987133979797363,-11.438597679138184,-11.126912117004396,-16.325481414794922,-12.454583168029783,-16.697399139404297,-18.664060592651367,-12.94668197631836,-11.704496383666992,-9.601114273071287,-16.390329360961914,-9.64576530456543,-14.408287048339844,-13.952816009521484,-14.235589981079102
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000628.jpg,['train'],-16.007312774658203,-7.390678405761719,-12.335880279541016,-15.471643447875977,-11.107789993286133,-12.952706336975098,-6.925762176513672,-13.508193969726562,-11.159988403320312,-9.420244216918944,-19.517990112304688,-9.389204025268556,-13.062536239624023,-12.938376426696776,-6.1466965675354,-10.597102165222168,-10.203020095825195,-12.490434646606444,12.710792541503906,-9.407861709594728
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000631.jpg,['car'],-7.573365211486816,-13.071961402893066,-10.575007438659668,-10.53721523284912,-11.767040252685549,-9.160079002380373,3.881099224090576,-9.633832931518556,-13.373247146606444,-14.57320785522461,-14.423768043518066,-11.823448181152344,-11.397194862365724,-8.72746753692627,-10.962242126464844,-15.46423625946045,-8.400753021240234,-6.626737117767334,-11.61552906036377,-15.919319152832031
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000634.jpg,['bicycle'],-16.155359268188477,10.938496589660645,-9.483349800109863,-17.319719314575195,-8.361750602722168,-5.283256530761719,-3.1634232997894287,-12.094098091125488,-10.89106273651123,-10.967561721801758,-19.08504867553711,-11.774072647094728,-12.534326553344728,-12.990518569946287,-6.884708404541016,-12.412589073181152,-13.718072891235352,-14.324584007263184,-13.040589332580566,-13.15602684020996
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000637.jpg,"['motorbike', 'person']",-10.384173393249512,-7.159005165100098,-10.988927841186523,-13.577651977539062,-5.871433734893799,-15.52129364013672,-12.177712440490724,-15.720832824707031,-13.446800231933594,-14.882885932922363,-16.19843864440918,-14.072846412658691,-7.7538862228393555,6.35589075088501,5.355192184448242,-16.39539337158203,-11.28408432006836,-14.151145935058594,-18.255571365356445,-17.7502384185791
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000641.jpg,['cow'],-12.163111686706545,-16.094926834106445,-8.195822715759277,-13.226866722106934,-14.88176441192627,-12.769558906555176,-11.379454612731934,-9.803300857543944,-17.8322811126709,-9.836212158203123,-23.56089782714844,-9.308184623718262,-12.233034133911133,-15.490762710571287,-2.7961442470550537,-20.73724174499512,6.414876461029053,-10.42187786102295,-10.334587097167969,-13.912274360656738
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000647.jpg,['dog'],-8.423306465148926,-13.469500541687012,-10.911222457885742,-9.78803539276123,-7.042703628540039,-13.78497314453125,-10.525731086730955,-9.1956148147583,-12.955254554748535,-12.62469482421875,-11.900009155273438,8.394969940185547,-7.745015144348144,-12.859130859375,-10.936830520629885,-11.290947914123535,-10.024459838867188,-17.177160263061523,-15.426682472229004,-6.856265068054199
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000648.jpg,['bus'],-14.117779731750488,-13.23867893218994,-14.256211280822754,-13.549020767211914,-15.678141593933104,9.04582691192627,-6.7835774421691895,-11.017326354980469,-20.02493667602539,-12.570395469665527,-13.998971939086914,-13.613710403442385,-11.921159744262695,-13.80480670928955,-8.273347854614258,-14.492650032043455,-12.931682586669922,-15.862512588500977,-10.47558307647705,-10.420119285583496
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000658.jpg,['train'],-15.763991355895996,-9.06556224822998,-12.475470542907717,-14.045409202575684,-14.506028175354004,-8.93276309967041,-11.20201015472412,-12.321706771850586,-12.991741180419922,-12.629222869873049,-16.85793685913086,-9.560698509216309,-14.546504974365234,-12.656089782714844,-4.958029747009277,-6.617271900177002,-13.81285572052002,-13.124900817871094,14.287571907043455,-8.303101539611816
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000661.jpg,"['aeroplane', 'person']",-0.1376593559980392,-13.92211627960205,-11.638623237609863,-9.40131664276123,-16.268768310546875,-9.180285453796388,-11.913949966430664,-12.338053703308104,-12.271282196044922,-13.999361038208008,-13.167222023010254,-16.459428787231445,-9.876002311706545,-2.5436744689941406,2.2296478748321533,-12.454983711242676,-10.047624588012695,-12.953977584838867,-5.1354265213012695,-14.656606674194336
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000664.jpg,['bird'],-18.338388442993164,-7.900832176208496,11.138837814331056,-12.049809455871582,-10.55520725250244,-16.502248764038086,-14.216985702514648,-11.40065097808838,-15.735772132873535,-11.823043823242188,-13.10006618499756,-11.39570140838623,-10.285829544067385,-10.921287536621094,-13.955848693847656,-17.262529373168945,-16.016334533691406,-10.314858436584473,-9.08067798614502,-9.32098388671875
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000670.jpg,['sheep'],-16.208179473876953,-18.183568954467773,-10.350764274597168,-12.845343589782717,-12.683266639709473,-15.38028049468994,-15.878983497619627,-11.941398620605469,-18.389976501464844,0.1879358440637588,-17.89714813232422,3.231900453567505,-16.12944984436035,-15.913853645324709,-18.44242286682129,-15.853497505187988,-4.1871209144592285,-13.909496307373049,-13.119830131530762,-15.599810600280762
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000674.jpg,"['person', 'sofa']",-11.571452140808104,-11.94495677947998,-17.435699462890625,-13.304534912109377,-5.2589921951293945,-19.01568031311035,-17.192541122436523,-11.973127365112305,-9.186315536499023,-11.19118881225586,-19.331748962402344,-7.88198184967041,-10.41685676574707,-13.826141357421877,15.31916618347168,-10.00760269165039,-10.145214080810549,4.600276470184326,-16.163816452026367,-13.220797538757324
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000675.jpg,['sheep'],-12.482279777526855,-13.52915859222412,-11.49497890472412,-10.580843925476074,-10.254786491394045,-12.149092674255373,-13.42876148223877,-6.708789348602295,-11.249395370483398,-11.207101821899414,-17.82982635498047,-5.1869072914123535,-15.416933059692385,-11.375980377197266,-15.921504974365234,-12.76708698272705,7.458816528320312,-13.721693992614746,-10.533979415893556,-12.3799467086792
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000676.jpg,"['motorbike', 'person']",-12.299273490905762,-2.8136837482452397,-11.841633796691896,-12.194167137145996,-16.8430233001709,-7.8217926025390625,-9.05643367767334,-11.84467315673828,-11.54758071899414,-14.779267311096191,-23.050996780395508,-12.62992000579834,-10.884222030639648,2.1088531017303467,-8.468668937683105,-9.377915382385254,-9.829793930053713,-9.941835403442385,-12.769729614257812,-20.325403213500977
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000677.jpg,['bird'],-16.14604949951172,-15.66973876953125,10.00889492034912,-12.832818984985352,-18.62943649291992,-14.513871192932127,-16.072715759277344,-9.60324478149414,-24.34541893005371,-15.480031967163086,-16.57795524597168,-11.765421867370604,-10.03510284423828,-14.554359436035156,-13.930123329162598,-11.96787166595459,-20.538633346557617,-14.872323989868164,-15.854640007019045,-12.018471717834473
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000681.jpg,['cat'],-16.51775360107422,-17.61132049560547,-13.401955604553224,-16.04202651977539,-15.13434886932373,-23.46941947937012,-20.691186904907227,2.7795848846435547,-11.832923889160156,-14.657712936401367,-13.016030311584473,-5.500275611877441,-11.627317428588867,-14.554733276367188,-13.28580093383789,-12.878024101257324,-16.25828742980957,-11.039596557617188,-14.787274360656738,-15.273070335388184
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000683.jpg,"['car', 'person']",-13.675902366638184,-10.066683769226074,-6.531461238861084,-13.684784889221191,-15.94004726409912,-4.904567241668701,2.755319833755493,-12.755590438842772,-17.7665958404541,-8.495838165283203,-17.938522338867188,-12.105928421020508,-11.285223007202148,-7.110013961791992,-8.397723197937012,-14.013218879699709,-11.04486846923828,-9.855268478393556,-7.145404815673828,-8.950186729431152
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000689.jpg,['train'],-18.955224990844727,-8.378540992736816,-13.57093620300293,-11.825467109680176,-15.89423656463623,-10.8297700881958,-5.489509105682373,-16.18216896057129,-11.51484489440918,-10.886569023132324,-22.372840881347656,-10.813965797424316,-11.741100311279297,-16.0327091217041,-9.111116409301758,-10.209805488586426,-13.226274490356444,-17.648056030273438,8.653658866882324,-10.377881050109863
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000691.jpg,['horse'],-17.884740829467773,-15.62517261505127,-11.107672691345217,-12.471927642822266,-14.125284194946287,-17.403287887573242,-16.077613830566406,-14.01576042175293,-12.294316291809082,-4.962331771850586,-15.339152336120604,-10.336899757385254,6.399255752563477,-12.05056858062744,-15.521119117736816,-9.45552921295166,-12.027647018432615,-15.586669921875,-16.73369026184082,-14.450058937072754
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000702.jpg,['dog'],-12.005549430847168,-17.541824340820312,-11.861763954162598,-16.02099609375,-15.275155067443848,-13.264640808105469,-10.779847145080566,-7.583889007568359,-12.358976364135742,-14.742498397827148,-19.374122619628903,8.303851127624512,-14.94933795928955,-18.560396194458008,-18.77371597290039,-16.808908462524414,-13.71269416809082,-13.74923610687256,-18.695016860961918,-12.235729217529297
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000704.jpg,"['person', 'tvmonitor']",-15.5208101272583,-8.465399742126465,-13.981837272644045,-14.52786350250244,-4.428837299346924,-11.34257984161377,-12.837878227233888,-15.81491470336914,-4.082929611206055,-17.15047264099121,-7.977800369262695,-10.900840759277344,-11.738853454589844,-18.20955848693848,15.348204612731934,-7.698366165161133,-17.91484260559082,-11.559386253356934,-14.686481475830078,3.58057165145874
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000705.jpg,['horse'],-12.39455223083496,-12.971647262573242,-11.950020790100098,-11.179682731628418,-16.358083724975586,-15.376315116882324,-5.123952388763428,-13.161834716796877,-12.883567810058594,-12.85592555999756,-13.572379112243652,-10.720887184143066,10.163127899169922,-14.290789604187012,-0.940030872821808,-10.564655303955078,-6.676816940307617,-13.460725784301758,-11.165358543395996,-17.206165313720703
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000712.jpg,['train'],-15.533935546875,-11.91533374786377,-9.328024864196776,-14.302495002746582,-15.09931468963623,-13.074677467346191,-5.511963367462158,-14.687814712524414,-10.14787483215332,-10.467855453491213,-18.70326805114746,-10.877257347106934,-13.07710075378418,-13.787897109985352,-11.769107818603516,-8.244794845581055,-10.715248107910156,-13.685399055480955,12.357759475708008,-8.336519241333008
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000716.jpg,['cat'],-6.690037727355957,-11.36554718017578,-8.517263412475586,-11.44531536102295,-12.839154243469238,-12.359145164489746,-13.995495796203612,2.6135644912719727,-6.121635437011719,-15.885931015014648,-5.869734287261963,-10.35571002960205,-16.201862335205078,-11.248129844665527,-12.714085578918455,-10.104522705078123,-4.97626543045044,-8.700733184814453,-16.502304077148438,-16.913583755493164
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000719.jpg,"['motorbike', 'person']",-10.30741024017334,-8.46857738494873,-15.33658504486084,-11.831194877624512,-13.28079319000244,-11.99486255645752,-6.304661273956299,-12.279012680053713,-11.42465114593506,-20.87306404113769,-17.420324325561523,-17.44942283630371,-12.26076889038086,10.718253135681152,0.3382736444473266,-7.509393692016602,-18.66391372680664,-12.732398986816406,-12.742157936096191,-15.197962760925291
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000723.jpg,['boat'],-12.932158470153809,-9.323925971984863,-5.465216636657715,12.807337760925291,-12.781635284423828,-5.7834954261779785,-8.4078369140625,-16.09136390686035,-18.17089080810547,-10.53596305847168,-17.123363494873047,-9.878581047058104,-8.665183067321777,-18.01232147216797,1.866246461868286,-8.236960411071777,-10.85626983642578,-9.509968757629396,-10.243607521057127,-6.730770111083984
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000724.jpg,"['bicycle', 'person']",-16.15912628173828,8.529556274414062,-14.664261817932127,-17.22411346435547,-2.59407901763916,-15.462729454040527,-9.031414985656738,-12.87868595123291,-6.734792709350586,-13.034626007080078,-12.49319076538086,-12.30358600616455,-17.2858829498291,-14.674393653869627,10.589920043945312,-9.44510555267334,-16.2066650390625,-11.113554954528809,-9.835233688354492,-12.25467586517334
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000725.jpg,['sheep'],-15.494242668151855,-17.96323585510254,-8.025407791137695,-8.466836929321289,-17.65386390686035,-20.6568546295166,-13.466699600219728,-14.255603790283203,-18.73079490661621,-8.39700698852539,-16.184513092041016,-8.361395835876465,-11.325122833251951,-15.267313957214355,-7.550634860992432,-19.151273727416992,2.387282609939575,-13.026188850402832,-15.250073432922363,-15.683284759521484
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2009_000726.jpg,"['car', 'motorbike', 'person']",-13.639849662780762,-9.040724754333496,-14.136215209960938,-10.42396640777588,-12.243990898132324,-16.44319725036621,16.201086044311523,-4.230995178222656,-7.009542465209961,-9.532615661621094,-17.65729522705078,-4.770925045013428,-10.917152404785156,-8.354169845581055,7.552780628204346,-8.771668434143066,-14.600513458251951,-11.539222717285156,-12.97145175933838,-11.361408233642578
